date,pos,ret,equity,window
2010-12-13,1,0.005646796099617775,2.37747960837789,DISCOVERY
2010-12-14,1,0.004969032809332093,2.389293382555438,DISCOVERY
2010-12-15,1,-0.0019133436083267827,2.3847218433335082,DISCOVERY
2010-12-16,1,-0.0019669261484927462,2.3800312715829737,DISCOVERY
2010-12-17,1,-0.003723199103039802,2.3711699412874094,DISCOVERY
2010-12-20,1,0.0013230630468747465,2.3743071486145872,DISCOVERY
2010-12-21,1,0.0067101217794686766,2.3902390387236543,DISCOVERY
2010-12-22,1,0.0020376548702235116,2.3951095209419075,DISCOVERY
2010-12-23,1,-0.001854343932563389,2.390668164133924,DISCOVERY
2010-12-27,1,0.004038567740152162,2.4003230394590043,DISCOVERY
2010-12-28,1,0.0036977707535504408,2.409198883793389,DISCOVERY
2010-12-29,1,0.005013157975420408,2.421276578392052,DISCOVERY
2010-12-30,1,0.007893434129138184,2.4403887655720142,DISCOVERY
2011-01-03,1,0.009510627472223261,2.4635983940087685,DISCOVERY
2011-01-04,1,-0.002397720935219109,2.4576913725634815,DISCOVERY
2011-01-05,1,-0.0090944976476715,2.4353399041570003,DISCOVERY
2011-01-06,1,-0.008227182000800241,2.415303919531689,DISCOVERY
2011-01-07,1,0.00015157524093373936,2.4156700198052206,DISCOVERY
2011-01-10,1,-0.002635866241743216,2.409302636748825,DISCOVERY
2011-01-11,1,0.0018671056902039365,2.4138010594113224,DISCOVERY
2011-01-12,1,0.0071400165804193574,2.4310356389973533,DISCOVERY
2011-01-13,1,0.004681874690007866,2.4424174432260823,DISCOVERY
2011-01-14,1,-0.008113223319378852,2.422601565070043,DISCOVERY
2011-01-17,1,0.0018735577085330982,2.4271404489069845,DISCOVERY
2011-01-18,1,0.0047286606228254605,2.438617572373798,DISCOVERY
2011-01-19,1,0.002239768147738582,2.4440795103369166,DISCOVERY
2011-01-20,1,0.0003465391699803341,2.444926479621795,DISCOVERY
2011-01-21,1,-7.184663766663633e-05,2.444750819874892,DISCOVERY
2011-01-24,1,-7.201381269356909e-05,2.444574764047267,DISCOVERY
2011-01-26,1,0.002737767718462728,2.4512674419216443,DISCOVERY
2011-01-27,1,-0.001270684888120607,2.4481526534264524,DISCOVERY
2011-01-28,1,-0.0033013685838315177,2.4400703991680066,DISCOVERY
2011-01-31,1,0.0032669727524942604,2.4480420426762564,DISCOVERY
2011-02-01,1,0.006561502514168918,2.464104876694068,DISCOVERY
2011-02-02,1,-0.0019987777620654257,2.459179678663135,DISCOVERY
2011-02-03,1,-0.0011528291179681651,2.456344664723256,DISCOVERY
2011-02-04,1,-0.002048765546240291,2.45131219040448,DISCOVERY
2011-02-07,1,-0.0018635178004951594,2.44674412650309,DISCOVERY
2011-02-08,1,0.004281744299009562,2.4572204592178797,DISCOVERY
2011-02-09,1,0.004476733767332644,2.468220781021441,DISCOVERY
2011-02-10,1,-0.0018152491073026205,2.463740345452066,DISCOVERY
2011-02-11,1,0.00046750981384018644,2.464892168242319,DISCOVERY
